timestep_time;vehicle_angle;vehicle_id;vehicle_lane;vehicle_pos;vehicle_slope;vehicle_speed;vehicle_type;vehicle_x;vehicle_y
44.00;90.00;SlowCar.1;Lane_0;180.38;0.00;27.62;Car;180.38;-11.20
44.00;90.00;SlowCar.2;Lane_0;85.14;0.00;18.90;Car;85.14;-11.20
45.00;90.00;Car.0;Lane_0;1294.52;0.00;34.54;Car;1294.52;-11.20
45.00;90.00;Car.1;Lane_0;935.39;0.00;34.88;Car;935.39;-11.20
45.00;90.00;Car.2;Lane_0;684.83;0.00;34.29;Car;684.83;-11.20
45.00;90.00;Car.3;Lane_0;468.04;0.00;34.28;Car;468.04;-11.20
45.00;90.00;Car.4;Lane_0;337.83;0.00;34.85;Car;337.83;-11.20
45.00;90.00;Car.5;Lane_0;54.57;0.00;14.52;Car;54.57;-11.20
45.00;90.00;FastCar.0;Lane_0;1369.16;0.00;39.85;FastCar;1369.16;-11.20
45.00;90.00;FastCar.1;Lane_1;930.27;0.00;40.03;FastCar;930.27;-8.00
45.00;90.00;FastCar.2;Lane_1;685.49;0.00;40.35;FastCar;685.49;-8.00
45.00;90.00;FastCar.3;Lane_0;20.84;0.00;9.37;FastCar;20.84;-11.20
45.00;90.00;SlowCar.0;Lane_0;1050.27;0.00;34.75;Car;1050.27;-11.20
45.00;90.00;SlowCar.1;Lane_0;210.08;0.00;29.71;Car;210.08;-11.20
45.00;90.00;SlowCar.2;Lane_0;106.05;0.00;20.91;Car;106.05;-11.20
45.00;90.00;SlowCar.3;Lane_0;3.10;0.00;0.00;Car;3.10;-11.20
46.00;90.00;Car.0;Lane_0;1328.64;0.00;34.11;Car;1328.64;-11.20
46.00;90.00;Car.1;Lane_0;969.83;0.00;34.43;Car;969.83;-11.20
46.00;90.00;Car.2;Lane_0;719.01;0.00;34.18;Car;719.01;-11.20
46.00;90.00;Car.3;Lane_0;501.69;0.00;33.65;Car;501.69;-11.20
46.00;90.00;Car.4;Lane_0;371.69;0.00;33.86;Car;371.69;-11.20
46.00;90.00;Car.5;Lane_0;72.06;0.00;17.49;Car;72.06;-11.20
46.00;90.00;FastCar.0;Lane_0;1407.80;0.00;38.64;FastCar;1407.80;-11.20
46.00;90.00;FastCar.1;Lane_1;969.50;0.00;39.23;FastCar;969.50;-8.00
46.00;90.00;FastCar.2;Lane_1;724.12;0.00;38.63;FastCar;724.12;-8.00
46.00;90.00;FastCar.3;Lane_0;32.59;0.00;11.75;FastCar;32.59;-11.20
46.00;90.00;SlowCar.0;Lane_0;1084.14;0.00;33.87;Car;1084.14;-11.20
46.00;90.00;SlowCar.1;Lane_0;242.37;0.00;32.29;Car;242.37;-11.20
46.00;90.00;SlowCar.2;Lane_0;128.69;0.00;22.65;Car;128.69;-11.20
46.00;90.00;SlowCar.3;Lane_0;5.75;0.00;2.65;Car;5.75;-11.20
47.00;90.00;Car.0;Lane_0;1363.60;0.00;34.97;Car;1363.60;-11.20
47.00;90.00;Car.1;Lane_0;1004.58;0.00;34.75;Car;1004.58;-11.20
47.00;90.00;Car.2;Lane_0;753.63;0.00;34.62;Car;753.63;-11.20
47.00;90.00;Car.3;Lane_0;536.62;0.00;34.93;Car;536.62;-11.20
47.00;90.00;Car.4;Lane_0;405.72;0.00;34.03;Car;405.72;-11.20
47.00;90.00;Car.5;Lane_0;92.47;0.00;20.41;Car;92.47;-11.20
47.00;90.00;FastCar.0;Lane_0;1447.88;0.00;40.08;FastCar;1447.88;-11.20
47.00;90.00;FastCar.1;Lane_1;1008.60;0.00;39.10;FastCar;1008.60;-8.00
47.00;90.00;FastCar.2;Lane_1;763.23;0.00;39.11;FastCar;763.23;-8.00
47.00;90.00;FastCar.3;Lane_0;46.82;0.00;14.23;FastCar;46.82;-11.20
47.00;90.00;SlowCar.0;Lane_0;1119.22;0.00;35.08;Car;1119.22;-11.20
47.00;90.00;SlowCar.1;Lane_0;276.90;0.00;34.53;Car;276.90;-11.20
47.00;90.00;SlowCar.2;Lane_0;153.30;0.00;24.60;Car;153.30;-11.20
47.00;90.00;SlowCar.3;Lane_0;10.90;0.00;5.15;Car;10.90;-11.20
48.00;90.00;Car.0;Lane_0;1398.27;0.00;34.67;Car;1398.27;-11.20
48.00;90.00;Car.1;Lane_0;1039.13;0.00;34.56;Car;1039.13;-11.20
48.00;90.00;Car.2;Lane_0;788.17;0.00;34.53;Car;788.17;-11.20
48.00;90.00;Car.3;Lane_0;571.68;0.00;35.05;Car;571.68;-11.20
48.00;90.00;Car.4;Lane_0;439.32;0.00;33.60;Car;439.32;-11.20
48.00;90.00;Car.5;Lane_0;114.66;0.00;22.19;Car;114.66;-11.20
48.00;90.00;Car.6;Lane_0;3.10;0.00;0.00;Car;3.10;-11.20
48.00;90.00;FastCar.0;Lane_0;1487.82;0.00;39.94;FastCar;1487.82;-11.20
48.00;90.00;FastCar.1;Lane_1;1047.73;0.00;39.13;FastCar;1047.73;-8.00
48.00;90.00;FastCar.2;Lane_1;801.97;0.00;38.74;FastCar;801.97;-8.00
48.00;90.00;FastCar.3;Lane_0;63.72;0.00;16.90;FastCar;63.72;-11.20
48.00;90.00;SlowCar.0;Lane_0;1153.87;0.00;34.65;Car;1153.87;-11.20
48.00;90.00;SlowCar.1;Lane_0;310.72;0.00;33.81;Car;310.72;-11.20
48.00;90.00;SlowCar.2;Lane_0;179.85;0.00;26.55;Car;179.85;-11.20
48.00;90.00;SlowCar.3;Lane_0;18.00;0.00;7.10;Car;18.00;-11.20
49.00;90.00;Car.0;Lane_0;1432.65;0.00;34.39;Car;1432.65;-11.20
49.00;90.00;Car.1;Lane_0;1073.13;0.00;34.00;Car;1073.13;-11.20
49.00;90.00;Car.2;Lane_0;822.01;0.00;33.85;Car;822.01;-11.20
49.00;90.00;Car.3;Lane_0;606.50;0.00;34.82;Car;606.50;-11.20
49.00;90.00;Car.4;Lane_0;474.42;0.00;35.10;Car;474.42;-11.20
49.00;90.00;Car.5;Lane_0;139.72;0.00;25.06;Car;139.72;-11.20
49.00;90.00;Car.6;Lane_0;4.87;0.00;1.77;Car;4.87;-11.20
49.00;90.00;FastCar.0;Lane_0;1527.51;0.00;39.69;FastCar;1527.51;-11.20
49.00;90.00;FastCar.1;Lane_1;1087.15;0.00;39.42;FastCar;1087.15;-8.00
49.00;90.00;FastCar.2;Lane_1;841.20;0.00;39.23;FastCar;841.20;-8.00
49.00;90.00;FastCar.3;Lane_0;82.83;0.00;19.11;FastCar;82.83;-11.20
49.00;90.00;SlowCar.0;Lane_0;1187.93;0.00;34.06;Car;1187.93;-11.20
49.00;90.00;SlowCar.1;Lane_0;344.74;0.00;34.02;Car;344.74;-11.20
49.00;90.00;SlowCar.2;Lane_0;208.20;0.00;28.35;Car;208.20;-11.20
49.00;90.00;SlowCar.3;Lane_0;27.27;0.00;9.27;Car;27.27;-11.20
50.00;90.00;Car.0;Lane_0;1467.14;0.00;34.48;Car;1467.14;-11.20
50.00;90.00;Car.1;Lane_0;1107.18;0.00;34.06;Car;1107.18;-11.20
50.00;90.00;Car.2;Lane_0;856.11;0.00;34.10;Car;856.11;-11.20
50.00;90.00;Car.3;Lane_0;641.10;0.00;34.60;Car;641.10;-11.20
50.00;90.00;Car.4;Lane_0;508.71;0.00;34.29;Car;508.71;-11.20
50.00;90.00;Car.5;Lane_0;167.30;0.00;27.58;Car;167.30;-11.20
50.00;90.00;Car.6;Lane_0;9.01;0.00;4.14;Car;9.01;-11.20
50.00;90.00;FastCar.0;Lane_0;1567.60;0.00;40.09;FastCar;1567.60;-11.20
50.00;90.00;FastCar.1;Lane_1;1126.32;0.00;39.16;FastCar;1126.32;-8.00
50.00;90.00;FastCar.2;Lane_1;879.95;0.00;38.75;FastCar;879.95;-8.00
50.00;90.00;FastCar.3;Lane_0;105.11;0.00;22.28;FastCar;105.11;-11.20
50.00;90.00;SlowCar.0;Lane_0;1222.96;0.00;35.03;Car;1222.96;-11.20
50.00;90.00;SlowCar.1;Lane_0;378.40;0.00;33.66;Car;378.40;-11.20
50.00;90.00;SlowCar.2;Lane_0;239.00;0.00;30.80;Car;239.00;-11.20
50.00;90.00;SlowCar.3;Lane_0;39.01;0.00;11.74;Car;39.01;-11.20
51.00;90.00;Car.0;Lane_0;1501.02;0.00;33.88;Car;1501.02;-11.20
51.00;90.00;Car.1;Lane_0;1142.21;0.00;35.03;Car;1142.21;-11.20
51.00;90.00;Car.2;Lane_0;889.78;0.00;33.67;Car;889.78;-11.20
51.00;90.00;Car.3;Lane_0;675.37;0.00;34.26;Car;675.37;-11.20
51.00;90.00;Car.4;Lane_0;543.18;0.00;34.47;Car;543.18;-11.20
51.00;90.00;Car.5;Lane_0;197.67;0.00;30.37;Car;197.67;-11.20
51.00;90.00;Car.6;Lane_0;16.10;0.00;7.10;Car;16.10;-11.20
51.00;90.00;FastCar.0;Lane_0;1607.88;0.00;40.28;FastCar;1607.88;-11.20
51.00;90.00;FastCar.1;Lane_1;1166.63;0.00;40.32;FastCar;1166.63;-8.00
51.00;90.00;FastCar.2;Lane_1;918.58;0.00;38.63;FastCar;918.58;-8.00
51.00;90.00;FastCar.3;Lane_0;129.88;0.00;24.77;FastCar;129.88;-11.20
51.00;90.00;FastCar.4;Lane_0;3.10;0.00;0.00;FastCar;3.10;-11.20
51.00;90.00;SlowCar.0;Lane_0;1257.10;0.00;34.14;Car;1257.10;-11.20
51.00;90.00;SlowCar.1;Lane_0;413.48;0.00;35.08;Car;413.48;-11.20
51.00;90.00;SlowCar.2;Lane_0;272.34;0.00;33.34;Car;272.34;-11.20
51.00;90.00;SlowCar.3;Lane_0;52.69;0.00;13.69;Car;52.69;-11.20
52.00;90.00;Car.0;Lane_0;1536.10;0.00;35.08;Car;1536.10;-11.20
52.00;90.00;Car.1;Lane_0;1177.07;0.00;34.86;Car;1177.07;-11.20
52.00;90.00;Car.2;Lane_0;924.45;0.00;34.67;Car;924.45;-11.20
52.00;90.00;Car.3;Lane_0;709.15;0.00;33.79;Car;709.15;-11.20
52.00;90.00;Car.4;Lane_0;578.03;0.00;34.85;Car;578.03;-11.20
52.00;90.00;Car.5;Lane_0;230.06;0.00;32.39;Car;230.06;-11.20
52.00;90.00;Car.6;Lane_0;26.18;0.00;10.08;Car;26.18;-11.20
52.00;90.00;FastCar.0;Lane_0;1646.78;0.00;38.90;FastCar;1646.78;-11.20
52.00;90.00;FastCar.1;Lane_1;1205.93;0.00;39.29;FastCar;1205.93;-8.00
52.00;90.00;FastCar.2;Lane_1;958.55;0.00;39.97;FastCar;958.55;-8.00
52.00;90.00;FastCar.3;Lane_0;157.89;0.00;28.01;FastCar;157.89;-11.20
52.00;90.00;FastCar.4;Lane_0;4.59;0.00;1.49;FastCar;4.59;-11.20
52.00;90.00;SlowCar.0;Lane_0;1290.80;0.00;33.70;Car;1290.80;-11.20
52.00;90.00;SlowCar.1;Lane_0;447.84;0.00;34.36;Car;447.84;-11.20
52.00;90.00;SlowCar.2;Lane_0;306.95;0.00;34.61;Car;306.95;-11.20
52.00;90.00;SlowCar.3;Lane_0;69.28;0.00;16.58;Car;69.28;-11.20
53.00;90.00;Car.0;Lane_0;1570.94;0.00;34.85;Car;1570.94;-11.20
53.00;90.00;Car.1;Lane_0;1211.37;0.00;34.30;Car;1211.37;-11.20
53.00;90.00;Car.2;Lane_0;958.97;0.00;34.52;Car;958.97;-11.20
53.00;90.00;Car.3;Lane_0;744.00;0.00;34.85;Car;744.00;-11.20
53.00;90.00;Car.4;Lane_0;612.35;0.00;34.32;Car;612.35;-11.20
53.00;90.00;Car.5;Lane_0;263.91;0.00;33.85;Car;263.91;-11.20
53.00;90.00;Car.6;Lane_0;38.62;0.00;12.44;Car;38.62;-11.20
53.00;90.00;FastCar.0;Lane_0;1686.52;0.00;39.74;FastCar;1686.52;-11.20
53.00;90.00;FastCar.1;Lane_1;1245.57;0.00;39.64;FastCar;1245.57;-8.00
53.00;90.00;FastCar.2;Lane_1;998.07;0.00;39.52;FastCar;998.07;-8.00
53.00;90.00;FastCar.3;Lane_0;189.49;0.00;31.60;FastCar;189.49;-11.20
53.00;90.00;FastCar.4;Lane_0;8.14;0.00;3.55;FastCar;8.14;-11.20
53.00;90.00;SlowCar.0;Lane_0;1325.33;0.00;34.53;Car;1325.33;-11.20
53.00;90.00;SlowCar.1;Lane_0;481.61;0.00;33.77;Car;481.61;-11.20
53.00;90.00;SlowCar.2;Lane_0;341.78;0.00;34.83;Car;341.78;-11.20
53.00;90.00;SlowCar.3;Lane_0;88.60;0.00;19.32;Car;88.60;-11.20
54.00;90.00;Car.0;Lane_0;1604.80;0.00;33.85;Car;1604.80;-11.20
54.00;90.00;Car.1;Lane_0;1245.25;0.00;33.88;Car;1245.25;-11.20
54.00;90.00;Car.2;Lane_0;992.88;0.00;33.91;Car;992.88;-11.20
54.00;90.00;Car.3;Lane_0;777.79;0.00;33.79;Car;777.79;-11.20
54.00;90.00;Car.4;Lane_0;647.44;0.00;35.09;Car;647.44;-11.20
54.00;90.00;Car.5;Lane_0;297.05;0.00;33.14;Car;297.05;-11.20
54.00;90.00;Car.6;Lane_0;53.00;0.00;14.38;Car;53.00;-11.20
54.00;90.00;FastCar.0;Lane_0;1726.20;0.00;39.68;FastCar;1726.20;-11.20
54.00;90.00;FastCar.1;Lane_1;1285.32;0.00;39.75;FastCar;1285.32;-8.00
54.00;90.00;FastCar.2;Lane_1;1038.10;0.00;40.03;FastCar;1038.10;-8.00
54.00;90.00;FastCar.3;Lane_0;224.33;0.00;34.84;FastCar;224.33;-11.20
54.00;90.00;FastCar.4;Lane_0;14.05;0.00;5.92;FastCar;14.05;-11.20
54.00;90.00;SlowCar.0;Lane_0;1359.60;0.00;34.27;Car;1359.60;-11.20
54.00;90.00;SlowCar.1;Lane_0;515.39;0.00;33.78;Car;515.39;-11.20
54.00;90.00;SlowCar.2;Lane_0;376.58;0.00;34.80;Car;376.58;-11.20
54.00;90.00;SlowCar.3;Lane_0;110.61;0.00;22.01;Car;110.61;-11.20
55.00;90.00;Car.0;Lane_0;1639.38;0.00;34.59;Car;1639.38;-11.20
55.00;90.00;Car.1;Lane_0;1280.23;0.00;34.98;Car;1280.23;-11.20
55.00;90.00;Car.2;Lane_0;1027.20;0.00;34.32;Car;1027.20;-11.20
55.00;90.00;Car.3;Lane_0;811.91;0.00;34.12;Car;811.91;-11.20
55.00;90.00;Car.4;Lane_0;681.93;0.00;34.49;Car;681.93;-11.20
55.00;90.00;Car.5;Lane_0;329.98;0.00;32.93;Car;329.98;-11.20
55.00;90.00;Car.6;Lane_0;70.05;0.00;17.04;Car;70.05;-11.20
55.00;90.00;FastCar.0;Lane_0;1765.52;0.00;39.32;FastCar;1765.52;-11.20
55.00;90.00;FastCar.1;Lane_1;1325.36;0.00;40.04;FastCar;1325.36;-8.00
55.00;90.00;FastCar.2;Lane_1;1077.67;0.00;39.57;FastCar;1077.67;-8.00
55.00;90.00;FastCar.3;Lane_0;259.56;0.00;35.22;FastCar;259.56;-11.20
55.00;90.00;FastCar.4;Lane_0;22.46;0.00;8.40;FastCar;22.46;-11.20
55.00;90.00;SlowCar.0;Lane_0;1394.42;0.00;34.83;Car;1394.42;-11.20
55.00;90.00;SlowCar.1;Lane_0;550.25;0.00;34.86;Car;550.25;-11.20
55.00;90.00;SlowCar.2;Lane_0;410.52;0.00;33.94;Car;410.52;-11.20
55.00;90.00;SlowCar.3;Lane_0;134.78;0.00;24.18;Car;134.78;-11.20
55.00;90.00;SlowCar.4;Lane_0;3.10;0.00;0.00;Car;3.10;-11.20
56.00;90.00;Car.0;Lane_0;1673.73;0.00;34.35;Car;1673.73;-11.20
56.00;90.00;Car.1;Lane_0;1314.02;0.00;33.79;Car;1314.02;-11.20
56.00;90.00;Car.2;Lane_0;1061.99;0.00;34.79;Car;1061.99;-11.20
56.00;90.00;Car.3;Lane_0;846.37;0.00;34.46;Car;846.37;-11.20
56.00;90.00;Car.4;Lane_0;715.74;0.00;33.81;Car;715.74;-11.20
56.00;90.00;Car.5;Lane_0;362.50;0.00;32.52;Car;362.50;-11.20
56.00;90.00;Car.6;Lane_0;88.68;0.00;18.63;Car;88.68;-11.20
56.00;90.00;FastCar.0;Lane_0;1803.87;0.00;38.35;FastCar;1803.87;-11.20
56.00;90.00;FastCar.1;Lane_1;1364.20;0.00;38.84;FastCar;1364.20;-8.00
56.00;90.00;FastCar.2;Lane_1;1116.79;0.00;39.11;FastCar;1116.79;-8.00
56.00;90.00;FastCar.3;Lane_0;295.08;0.00;35.53;FastCar;295.08;-11.20
56.00;90.00;FastCar.4;Lane_0;34.47;0.00;12.01;FastCar;34.47;-11.20
56.00;90.00;SlowCar.0;Lane_0;1428.58;0.00;34.16;Car;1428.58;-11.20
56.00;90.00;SlowCar.1;Lane_0;585.31;0.00;35.06;Car;585.31;-11.20
56.00;90.00;SlowCar.2;Lane_0;444.30;0.00;33.78;Car;444.30;-11.20
56.00;90.00;SlowCar.3;Lane_0;160.70;0.00;25.92;Car;160.70;-11.20
56.00;90.00;SlowCar.4;Lane_0;5.98;0.00;2.88;Car;5.98;-11.20
57.00;90.00;Car.0;Lane_0;1707.44;0.00;33.71;Car;1707.44;-11.20
57.00;90.00;Car.1;Lane_0;1349.10;0.00;35.08;Car;1349.10;-11.20
57.00;90.00;Car.2;Lane_0;1096.54;0.00;34.55;Car;1096.54;-11.20
57.00;90.00;Car.3;Lane_0;880.46;0.00;34.09;Car;880.46;-11.20
57.00;90.00;Car.4;Lane_0;749.90;0.00;34.16;Car;749.90;-11.20
57.00;90.00;Car.5;Lane_0;396.18;0.00;33.68;Car;396.18;-11.20
57.00;90.00;Car.6;Lane_0;109.62;0.00;20.94;Car;109.62;-11.20
57.00;90.00;FastCar.0;Lane_0;1843.25;0.00;39.37;FastCar;1843.25;-11.20
57.00;90.00;FastCar.1;Lane_1;1404.43;0.00;40.24;FastCar;1404.43;-8.00
57.00;90.00;FastCar.2;Lane_1;1155.61;0.00;38.83;FastCar;1155.61;-8.00
57.00;90.00;FastCar.3;Lane_1;329.16;0.00;34.08;FastCar;329.16;-8.00
57.00;90.00;FastCar.4;Lane_0;50.46;0.00;15.99;FastCar;50.46;-11.20
57.00;90.00;SlowCar.0;Lane_0;1462.77;0.00;34.18;Car;1462.77;-11.20
57.00;90.00;SlowCar.1;Lane_0;619.68;0.00;34.37;Car;619.68;-11.20
57.00;90.00;SlowCar.2;Lane_0;478.83;0.00;34.54;Car;478.83;-11.20
57.00;90.00;SlowCar.3;Lane_0;188.17;0.00;27.47;Car;188.17;-11.20
57.00;90.00;SlowCar.4;Lane_0;10.78;0.00;4.79;Car;10.78;-11.20
58.00;90.00;Car.0;Lane_0;1741.24;0.00;33.81;Car;1741.24;-11.20
58.00;90.00;Car.1;Lane_0;1383.10;0.00;34.01;Car;1383.10;-11.20
58.00;90.00;Car.2;Lane_0;1130.21;0.00;33.67;Car;1130.21;-11.20
58.00;90.00;Car.3;Lane_0;914.71;0.00;34.25;Car;914.71;-11.20
58.00;90.00;Car.4;Lane_0;784.49;0.00;34.59;Car;784.49;-11.20
58.00;90.00;Car.5;Lane_0;429.20;0.00;33.01;Car;429.20;-11.20
58.00;90.00;Car.6;Lane_0;132.08;0.00;22.46;Car;132.08;-11.20
58.00;90.00;FastCar.0;Lane_0;1882.99;0.00;39.74;FastCar;1882.99;-11.20
58.00;90.00;FastCar.1;Lane_1;1443.48;0.00;39.04;FastCar;1443.48;-8.00
58.00;90.00;FastCar.2;Lane_1;1194.52;0.00;38.91;FastCar;1194.52;-8.00
58.00;90.00;FastCar.3;Lane_1;367.10;0.00;37.93;FastCar;367.10;-8.00
58.00;90.00;FastCar.4;Lane_0;69.47;0.00;19.01;FastCar;69.47;-11.20
58.00;90.00;FastCar.5;Lane_0;3.10;0.00;0.00;FastCar;3.10;-11.20
58.00;90.00;SlowCar.0;Lane_0;1496.69;0.00;33.92;Car;1496.69;-11.20
58.00;90.00;SlowCar.1;Lane_0;654.31;0.00;34.63;Car;654.31;-11.20
58.00;90.00;SlowCar.2;Lane_0;513.64;0.00;34.80;Car;513.64;-11.20
58.00;90.00;SlowCar.3;Lane_0;217.25;0.00;29.09;Car;217.25;-11.20
58.00;90.00;SlowCar.4;Lane_0;17.77;0.00;6.99;Car;17.77;-11.20
59.00;90.00;Car.0;Lane_0;1775.06;0.00;33.81;Car;1775.06;-11.20
59.00;90.00;Car.1;Lane_0;1417.93;0.00;34.83;Car;1417.93;-11.20
59.00;90.00;Car.2;Lane_0;1163.91;0.00;33.70;Car;1163.91;-11.20
59.00;90.00;Car.3;Lane_0;949.54;0.00;34.83;Car;949.54;-11.20
59.00;90.00;Car.4;Lane_0;819.00;0.00;34.50;Car;819.00;-11.20
59.00;90.00;Car.5;Lane_0;462.85;0.00;33.65;Car;462.85;-11.20
59.00;90.00;Car.6;Lane_0;156.94;0.00;24.85;Car;156.94;-11.20
59.00;90.00;FastCar.0;Lane_0;1922.45;0.00;39.47;FastCar;1922.45;-11.20
59.00;90.00;FastCar.1;Lane_1;1483.47;0.00;39.99;FastCar;1483.47;-8.00
59.00;90.00;FastCar.2;Lane_1;1234.01;0.00;39.49;FastCar;1234.01;-8.00
59.00;90.00;FastCar.3;Lane_1;403.62;0.00;36.52;FastCar;403.62;-8.00
59.00;90.00;FastCar.4;Lane_0;91.33;0.00;21.86;FastCar;91.33;-11.20
59.00;90.00;FastCar.5;Lane_0;6.40;0.00;3.30;FastCar;6.40;-11.20
59.00;90.00;SlowCar.0;Lane_0;1531.52;0.00;34.84;Car;1531.52;-11.20
59.00;90.00;SlowCar.1;Lane_0;689.19;0.00;34.89;Car;689.19;-11.20
59.00;90.00;SlowCar.2;Lane_0;548.13;0.00;34.50;Car;548.13;-11.20
59.00;90.00;SlowCar.3;Lane_0;249.33;0.00;32.07;Car;249.33;-11.20
59.00;90.00;SlowCar.4;Lane_0;26.74;0.00;8.97;Car;26.74;-11.20
60.00;90.00;Car.0;Lane_0;1808.95;0.00;33.90;Car;1808.95;-11.20
60.00;90.00;Car.1;Lane_0;1452.72;0.00;34.79;Car;1452.72;-11.20
60.00;90.00;Car.2;Lane_0;1197.64;0.00;33.73;Car;1197.64;-11.20
60.00;90.00;Car.3;Lane_0;984.26;0.00;34.72;Car;984.26;-11.20
60.00;90.00;Car.4;Lane_0;853.22;0.00;34.22;Car;853.22;-11.20
60.00;90.00;Car.5;Lane_0;495.88;0.00;33.03;Car;495.88;-11.20
60.00;90.00;Car.6;Lane_0;184.57;0.00;27.63;Car;184.57;-11.20
60.00;90.00;FastCar.0;Lane_0;1961.12;0.00;38.66;FastCar;1961.12;-11.20
60.00;90.00;FastCar.1;Lane_1;1523.34;0.00;39.88;FastCar;1523.34;-8.00
60.00;90.00;FastCar.2;Lane_1;1272.75;0.00;38.74;FastCar;1272.75;-8.00
60.00;90.00;FastCar.3;Lane_1;439.80;0.00;36.18;FastCar;439.80;-8.00
60.00;90.00;FastCar.4;Lane_0;116.43;0.00;25.09;FastCar;116.43;-11.20
60.00;90.00;FastCar.5;Lane_0;13.12;0.00;6.71;FastCar;13.12;-11.20
60.00;90.00;SlowCar.0;Lane_0;1565.15;0.00;33.63;Car;1565.15;-11.20
60.00;90.00;SlowCar.1;Lane_0;722.90;0.00;33.71;Car;722.90;-11.20
60.00;90.00;SlowCar.2;Lane_0;582.64;0.00;34.50;Car;582.64;-11.20
60.00;90.00;SlowCar.3;Lane_0;284.00;0.00;34.67;Car;284.00;-11.20
60.00;90.00;SlowCar.4;Lane_0;37.39;0.00;10.65;Car;37.39;-11.20
61.00;90.00;Car.0;Lane_0;1842.61;0.00;33.65;Car;1842.61;-11.20
61.00;90.00;Car.1;Lane_0;1486.99;0.00;34.27;Car;1486.99;-11.20
61.00;90.00;Car.2;Lane_0;1231.34;0.00;33.70;Car;1231.34;-11.20
61.00;90.00;Car.3;Lane_0;1018.05;0.00;33.79;Car;1018.05;-11.20
61.00;90.00;Car.4;Lane_0;887.41;0.00;34.20;Car;887.41;-11.20
61.00;90.00;Car.5;Lane_0;528.99;0.00;33.11;Car;528.99;-11.20
61.00;90.00;Car.6;Lane_0;214.84;0.00;30.27;Car;214.84;-11.20
61.00;90.00;Car.7;Lane_0;3.10;0.00;0.00;Car;3.10;-11.20
61.00;90.00;FastCar.0;Lane_0;2001.07;0.00;39.95;FastCar;2001.07;-11.20
61.00;90.00;FastCar.1;Lane_1;1563.35;0.00;40.00;FastCar;1563.35;-8.00
61.00;90.00;FastCar.2;Lane_1;1311.58;0.00;38.82;FastCar;1311.58;-8.00
61.00;90.00;FastCar.3;Lane_1;477.12;0.00;37.32;FastCar;477.12;-8.00
61.00;90.00;FastCar.4;Lane_0;143.86;0.00;27.43;FastCar;143.86;-11.20
61.00;90.00;FastCar.5;Lane_0;23.22;0.00;10.10;FastCar;23.22;-11.20
61.00;90.00;SlowCar.0;Lane_0;1599.44;0.00;34.29;Car;1599.44;-11.20
61.00;90.00;SlowCar.1;Lane_0;756.90;0.00;33.99;Car;756.90;-11.20
61.00;90.00;SlowCar.2;Lane_0;616.71;0.00;34.08;Car;616.71;-11.20
61.00;90.00;SlowCar.3;Lane_0;319.08;0.00;35.08;Car;319.08;-11.20
61.00;90.00;SlowCar.4;Lane_0;50.52;0.00;13.13;Car;50.52;-11.20
62.00;90.00;Car.0;Lane_0;1876.52;0.00;33.91;Car;1876.52;-11.20
62.00;90.00;Car.1;Lane_0;1521.58;0.00;34.59;Car;1521.58;-11.20
62.00;90.00;Car.2;Lane_0;1266.43;0.00;35.09;Car;1266.43;-11.20
62.00;90.00;Car.3;Lane_0;1053.09;0.00;35.04;Car;1053.09;-11.20
62.00;90.00;Car.4;Lane_0;921.36;0.00;33.95;Car;921.36;-11.20
62.00;90.00;Car.5;Lane_0;562.99;0.00;34.00;Car;562.99;-11.20
62.00;90.00;Car.6;Lane_0;247.25;0.00;32.41;Car;247.25;-11.20
62.00;90.00;Car.7;Lane_0;4.69;0.00;1.59;Car;4.69;-11.20
62.00;90.00;FastCar.0;Lane_0;2041.09;0.00;40.02;FastCar;2041.09;-11.20
62.00;90.00;FastCar.1;Lane_1;1602.52;0.00;39.18;FastCar;1602.52;-8.00
62.00;90.00;FastCar.2;Lane_1;1350.68;0.00;39.10;FastCar;1350.68;-8.00
62.00;90.00;FastCar.3;Lane_1;513.78;0.00;36.66;FastCar;513.78;-8.00
62.00;90.00;FastCar.4;Lane_0;174.49;0.00;30.64;FastCar;174.49;-11.20
62.00;90.00;FastCar.5;Lane_0;35.33;0.00;12.11;FastCar;35.33;-11.20
62.00;90.00;SlowCar.0;Lane_0;1633.78;0.00;34.34;Car;1633.78;-11.20
62.00;90.00;SlowCar.1;Lane_0;790.81;0.00;33.91;Car;790.81;-11.20
62.00;90.00;SlowCar.2;Lane_0;651.38;0.00;34.66;Car;651.38;-11.20
62.00;90.00;SlowCar.3;Lane_0;353.49;0.00;34.42;Car;353.49;-11.20
62.00;90.00;SlowCar.4;Lane_0;66.16;0.00;15.63;Car;66.16;-11.20
63.00;90.00;Car.0;Lane_0;1910.90;0.00;34.38;Car;1910.90;-11.20
63.00;90.00;Car.1;Lane_0;1556.12;0.00;34.54;Car;1556.12;-11.20
63.00;90.00;Car.2;Lane_0;1301.17;0.00;34.74;Car;1301.17;-11.20
63.00;90.00;Car.3;Lane_0;1087.45;0.00;34.36;Car;1087.45;-11.20
63.00;90.00;Car.4;Lane_0;956.19;0.00;34.83;Car;956.19;-11.20
63.00;90.00;Car.5;Lane_0;596.95;0.00;33.96;Car;596.95;-11.20
63.00;90.00;Car.6;Lane_0;280.97;0.00;33.72;Car;280.97;-11.20
63.00;90.00;Car.7;Lane_0;8.99;0.00;4.31;Car;8.99;-11.20
